Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_900
ENSG00000125611.16	96.59%	96.17%	96.59%	96.05%	95.91%	na	96.56%	96.56%	96.59%	96.59%	96.56%	95.91%	95.91%	96.59%	96.59%	96.56%	96.56%	95.91%	96.59%	96.59%	96.59%	96.05%	92.69%	96.59%	95.91%	95.91%	96.56%	96.59%	96.59%	96.59%	95.91%	96.56%	96.56%	95.91%
ENSG00000125652.8	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000125656.11	88.66%	87.10%	88.66%	88.66%	88.66%	na	88.66%	79.98%	76.63%	88.84%	81.77%	80.69%	88.66%	na	76.63%	na	88.66%	89.76%	na	83.84%	88.66%	81.77%	na	88.66%	88.66%	87.88%	88.66%	77.56%	77.95%	89.87%	88.66%	88.66%	88.68%	na
ENSG00000125657.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000125787.11	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000125788.6	na	na	na	na	na	na	na	na	0.00%	na	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	na	na	0.00%	na	0.00%	0.00%	na	na	0.00%	0.00%	na	na	na	na	0.00%	0.00%	na
ENSG00000125815.9	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000125843.11	99.82%	99.82%	99.61%	99.82%	99.82%	na	99.82%	99.82%	99.79%	99.75%	99.82%	99.82%	99.84%	99.59%	99.85%	99.82%	99.58%	99.57%	99.82%	99.57%	99.82%	99.85%	99.83%	99.82%	99.75%	99.82%	99.82%	99.56%	99.82%	99.82%	99.82%	99.82%	99.82%	99.68%
ENSG00000125901.6	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000125962.16	99.79%	na	99.24%	na	na	na	99.82%	na	na	99.76%	99.80%	99.79%	na	99.81%	99.80%	99.80%	na	na	na	99.80%	95.64%	99.82%	na	99.81%	na	na	99.82%	na	99.79%	99.82%	99.81%	96.46%	na	95.17%
ENSG00000125995.16	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000126254.12	97.50%	97.94%	98.31%	98.31%	97.57%	na	98.52%	97.14%	98.30%	98.31%	97.30%	98.52%	97.30%	97.60%	97.54%	98.21%	na	97.30%	98.18%	97.75%	98.52%	98.20%	97.50%	na	97.50%	97.50%	97.97%	98.00%	98.52%	98.31%	97.52%	98.31%	na	98.31%
ENSG00000126264.10	89.72%	89.72%	89.72%	89.72%	89.72%	na	89.72%	89.72%	89.72%	89.72%	89.72%	89.72%	89.72%	89.72%	89.72%	89.72%	89.72%	89.72%	89.72%	89.72%	89.72%	89.72%	89.72%	89.72%	89.72%	89.72%	89.72%	89.72%	89.72%	89.72%	89.72%	89.72%	89.72%	89.72%
ENSG00000126432.14	94.22%	94.22%	94.22%	94.22%	94.22%	na	94.22%	94.22%	94.22%	94.22%	94.22%	94.22%	94.22%	94.22%	94.22%	94.22%	94.22%	94.22%	94.22%	94.22%	94.22%	94.22%	94.22%	94.22%	94.22%	94.22%	94.22%	94.22%	94.22%	94.22%	94.22%	94.22%	94.22%	94.22%
ENSG00000126549.11	na	97.58%	97.58%	na	na	na	97.58%	na	97.58%	na	97.58%	97.58%	97.58%	na	97.58%	94.70%	97.58%	na	na	na	97.58%	na	na	97.58%	na	97.58%	na	97.58%	na	na	97.58%	na	97.58%	97.58%
ENSG00000126749.17	85.09%	71.28%	na	na	81.40%	70.50%	78.92%	71.45%	78.92%	na	78.92%	na	78.92%	78.92%	na	81.38%	na	77.56%	na	na	78.92%	na	81.39%	na	65.75%	66.30%	77.56%	na	76.41%	na	78.92%	68.79%	na	78.92%
ENSG00000126895.16	na	92.87%	na	88.30%	93.76%	na	90.88%	na	92.89%	93.10%	93.87%	92.89%	94.62%	94.61%	na	90.61%	na	na	93.25%	na	na	93.83%	na	na	92.88%	na	93.51%	94.61%	93.95%	88.54%	93.82%	92.89%	94.58%	92.19%
ENSG00000126947.13	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000127184.13	91.77%	91.77%	100.00%	91.77%	100.00%	na	100.00%	92.04%	100.00%	100.00%	91.77%	100.00%	100.00%	91.77%	91.77%	91.42%	100.00%	100.00%	91.77%	91.77%	91.77%	91.77%	na	na	100.00%	91.77%	100.00%	91.77%	91.77%	91.42%	100.00%	100.00%	88.38%	100.00%
ENSG00000127528.6	na	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	na	100.00%	na	na	100.00%	100.00%	100.00%	na
ENSG00000127554.13	na	na	na	na	na	na	na	na	na	100.00%	na	na	na	na	na	na	na	na	na	na	100.00%	100.00%	na	100.00%	na	na	na	na	na	na	na	100.00%	100.00%	na
ENSG00000127561.16	98.09%	88.99%	88.99%	88.99%	98.04%	na	89.91%	98.09%	88.99%	98.03%	98.09%	na	89.91%	na	89.91%	98.08%	na	89.91%	89.91%	89.91%	98.08%	89.91%	98.05%	na	98.03%	88.99%	88.99%	98.09%	98.09%	97.61%	88.99%	98.08%	na	na
ENSG00000128045.7	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000128165.9	99.96%	na	na	na	na	na	na	na	na	na	na	99.96%	99.96%	na	na	99.96%	99.96%	99.96%	na	99.96%	na	99.96%	99.96%	99.96%	99.96%	na	na	na	99.96%	99.96%	99.96%	99.96%	na	99.96%
ENSG00000128228.5	na	na	100.00%	na	na	na	na	na	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na	na	na	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%
ENSG00000128283.7	na	na	na	98.33%	98.80%	na	na	na	99.00%	na	98.85%	98.90%	99.00%	na	97.87%	na	na	na	98.34%	na	100.00%	98.32%	98.99%	na	98.30%	na	98.33%	98.35%	100.00%	na	97.87%	97.73%	98.28%	98.92%
ENSG00000128285.5	100.00%	100.00%	na	na	na	na	na	na	na	na	100.00%	na	100.00%	na	na	100.00%	na	na	na	na	100.00%	na	na	na	na	100.00%	100.00%	na	na	na	100.00%	na	100.00%	na
ENSG00000128482.16	100.00%	100.00%	92.55%	86.28%	94.08%	na	na	93.81%	99.85%	na	100.00%	92.69%	99.59%	98.91%	100.00%	99.72%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	92.69%	100.00%	91.71%	na	100.00%	na	98.42%
ENSG00000128524.5	na	100.00%	100.00%	na	100.00%	na	na	na	100.00%	na	na	100.00%	100.00%	na	na	100.00%	na	na	na	na	100.00%	100.00%	100.00%	na	100.00%	na	na	na	na	na	100.00%	na	na	na
ENSG00000128590.5	na	100.00%	na	na	na	na	na	100.00%	na	na	na	na	na	na	na	100.00%	na	na	na	100.00%	na	na	na	na	na	na	na	na	100.00%	100.00%	100.00%	na	na	na
ENSG00000128626.12	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na	100.00%	na	na	100.00%	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
ENSG00000128917.8	na	99.96%	na	94.74%	95.68%	94.72%	na	95.77%	95.66%	92.67%	na	na	95.79%	na	95.77%	95.38%	94.75%	94.75%	na	na	na	na	99.89%	94.75%	94.68%	99.99%	na	na	94.74%	99.91%	92.86%	100.00%	94.64%	94.75%
ENSG00000128965.13	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	na	na	na	100.00%	na	100.00%	na	na	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	na	100.00%	na	na	100.00%
ENSG00000129152.4	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000129195.16	na	91.60%	92.29%	92.20%	91.60%	na	91.60%	91.60%	91.60%	91.60%	92.28%	90.37%	91.60%	92.34%	92.26%	na	na	91.60%	na	91.60%	91.60%	91.60%	91.60%	91.60%	91.60%	91.60%	91.60%	91.60%	91.60%	90.55%	91.60%	92.33%	92.44%	91.60%
ENSG00000129226.14	96.67%	96.60%	98.51%	96.72%	97.56%	98.05%	98.50%	90.81%	98.52%	98.78%	97.54%	98.78%	97.56%	97.56%	91.86%	97.50%	97.12%	97.56%	100.00%	97.56%	97.56%	97.56%	97.56%	97.32%	97.54%	91.94%	96.72%	98.53%	97.56%	91.80%	98.53%	92.84%	98.76%	98.78%
ENSG00000129235.11	93.55%	93.55%	93.55%	93.55%	88.44%	na	93.33%	88.44%	93.55%	93.55%	93.55%	88.33%	93.55%	94.08%	87.18%	93.55%	93.55%	94.08%	93.55%	93.55%	92.88%	80.67%	93.55%	93.55%	93.55%	93.55%	93.55%	93.76%	93.55%	na	87.18%	88.44%	na	93.55%
ENSG00000130066.17	98.84%	98.75%	na	98.73%	na	na	na	na	na	98.36%	96.64%	na	na	na	98.89%	na	98.68%	98.68%	98.57%	98.89%	97.18%	98.75%	98.68%	97.22%	na	na	98.84%	na	na	na	na	na	98.68%	98.17%
ENSG00000130173.14	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000130203.10	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na
ENSG00000130208.10	na	98.68%	98.11%	97.63%	98.26%	98.38%	98.72%	98.58%	98.38%	98.49%	98.44%	98.70%	98.02%	97.91%	98.78%	94.69%	98.72%	98.81%	98.49%	97.91%	na	na	98.49%	97.64%	98.07%	98.74%	98.85%	98.70%	98.75%	95.23%	98.74%	97.38%	98.62%	97.66%
ENSG00000130222.11	93.48%	93.48%	93.48%	93.48%	93.48%	na	93.48%	93.48%	93.48%	93.48%	93.48%	93.48%	93.48%	93.48%	93.48%	93.48%	93.48%	93.48%	93.48%	93.48%	93.48%	93.48%	93.48%	93.48%	93.48%	93.48%	93.48%	93.48%	93.48%	93.48%	93.48%	93.48%	93.48%	93.48%
ENSG00000130244.13	na	97.36%	95.73%	97.44%	97.31%	na	97.27%	91.27%	na	89.13%	99.05%	93.83%	96.28%	98.01%	95.57%	95.49%	na	na	90.77%	98.20%	97.43%	89.48%	na	na	89.84%	na	97.27%	na	90.13%	96.08%	90.24%	96.08%	na	91.53%
ENSG00000130313.7	91.66%	93.41%	na	94.31%	93.41%	na	90.69%	na	na	93.93%	89.92%	93.41%	88.77%	na	88.59%	93.41%	91.29%	94.35%	89.34%	91.26%	91.66%	91.66%	na	89.81%	91.66%	93.41%	89.50%	93.41%	93.41%	87.82%	93.41%	na	93.41%	92.70%
ENSG00000130427.3	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000130545.16	91.50%	100.00%	91.38%	100.00%	100.00%	na	91.35%	100.00%	91.52%	98.25%	100.00%	91.52%	100.00%	100.00%	100.00%	97.71%	91.49%	100.00%	91.52%	100.00%	91.52%	98.25%	100.00%	100.00%	100.00%	91.52%	91.45%	100.00%	98.23%	91.52%	90.41%	100.00%	100.00%	98.25%
ENSG00000130598.17	na	99.91%	na	na	100.00%	99.38%	100.00%	99.80%	99.46%	99.56%	99.96%	99.91%	99.69%	99.82%	99.96%	99.78%	99.78%	99.51%	99.91%	na	100.00%	100.00%	na	99.87%	na	100.00%	100.00%	99.69%	99.87%	99.78%	98.89%	99.07%	100.00%	99.96%
ENSG00000130706.13	94.96%	92.89%	95.50%	94.45%	93.56%	na	93.21%	93.64%	92.16%	94.10%	94.53%	97.55%	96.17%	94.61%	95.40%	92.29%	97.77%	94.41%	95.41%	94.23%	97.77%	95.30%	92.27%	92.75%	94.69%	93.56%	95.41%	94.22%	93.97%	95.43%	95.33%	96.20%	92.29%	94.41%
ENSG00000130772.14	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	na	97.20%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	97.13%	97.20%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%
ENSG00000130810.20	88.38%	90.78%	90.01%	86.94%	89.25%	na	92.42%	91.42%	83.66%	91.67%	87.08%	91.20%	88.38%	92.51%	86.94%	91.83%	88.38%	88.70%	85.30%	88.18%	90.96%	88.38%	88.77%	90.03%	88.41%	88.41%	91.69%	92.51%	91.84%	88.77%	88.41%	86.94%	91.83%	88.87%
ENSG00000130829.18	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000131055.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000131097.7	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	99.89%	na	100.00%	100.00%	100.00%	100.00%	na	98.76%	na	100.00%	100.00%	na	100.00%	99.71%	99.96%	100.00%	100.00%	100.00%	100.00%	na	99.96%	100.00%	100.00%	na	na	100.00%
ENSG00000131174.7	80.24%	80.24%	80.42%	na	80.24%	na	80.24%	80.24%	80.24%	na	80.24%	80.24%	80.24%	80.42%	na	80.24%	80.39%	na	80.42%	80.42%	80.42%	na	80.24%	80.37%	na	80.24%	80.24%	na	80.24%	na	80.24%	na	80.24%	na
ENSG00000131188.12	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000131264.4	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000131469.15	99.79%	91.14%	91.06%	97.74%	100.00%	na	91.53%	100.00%	87.38%	99.79%	90.73%	93.34%	90.73%	100.00%	90.73%	91.14%	na	100.00%	91.53%	93.34%	86.20%	100.00%	89.76%	na	90.73%	100.00%	91.15%	91.14%	na	100.00%	100.00%	100.00%	na	93.34%
ENSG00000131475.7	90.73%	89.72%	100.00%	90.38%	96.57%	na	na	99.18%	90.67%	94.08%	100.00%	99.53%	92.30%	89.72%	96.32%	100.00%	96.94%	94.30%	na	97.03%	90.49%	na	100.00%	94.08%	94.41%	96.28%	na	100.00%	na	92.67%	99.53%	94.66%	na	86.11%
ENSG00000131477.11	100.00%	na	98.50%	98.66%	99.24%	na	95.78%	na	100.00%	100.00%	98.15%	98.66%	100.00%	100.00%	98.66%	98.48%	na	94.29%	94.66%	100.00%	na	100.00%	na	98.66%	100.00%	98.66%	97.70%	100.00%	100.00%	na	98.91%	98.64%	94.66%	100.00%
ENSG00000131480.9	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%
ENSG00000131650.15	96.14%	95.79%	95.73%	95.73%	95.79%	na	95.79%	95.73%	95.73%	95.73%	95.73%	95.73%	95.73%	96.13%	95.73%	95.85%	95.73%	95.73%	95.73%	95.79%	95.73%	96.32%	95.73%	95.79%	95.73%	95.73%	96.13%	95.73%	95.73%	96.31%	95.79%	95.73%	95.73%	95.73%
ENSG00000131652.14	95.42%	na	95.64%	95.41%	95.42%	na	96.00%	95.42%	na	95.42%	95.42%	95.52%	95.42%	95.50%	94.47%	94.35%	na	95.42%	95.42%	95.48%	95.54%	95.61%	94.15%	na	95.09%	94.91%	95.42%	95.61%	94.79%	95.23%	na	na	na	95.52%
ENSG00000131771.14	92.89%	93.49%	92.83%	90.76%	91.90%	na	92.89%	92.89%	94.56%	91.90%	92.94%	90.18%	92.44%	94.07%	90.76%	92.77%	na	93.49%	93.49%	89.37%	94.07%	92.89%	92.77%	na	93.49%	93.49%	93.49%	92.89%	90.76%	90.20%	91.32%	94.07%	na	91.90%
ENSG00000131808.11	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000131845.15	100.00%	99.97%	99.98%	100.00%	99.98%	100.00%	99.84%	100.00%	99.93%	99.95%	100.00%	100.00%	99.84%	100.00%	100.00%	100.00%	99.70%	100.00%	100.00%	100.00%	99.83%	100.00%	96.25%	99.83%	100.00%	100.00%	100.00%	100.00%	100.00%	99.71%	99.83%	95.47%	100.00%	100.00%
ENSG00000131944.11	86.52%	86.61%	86.00%	86.61%	84.69%	na	86.35%	na	86.06%	86.61%	86.61%	86.61%	84.58%	85.05%	86.61%	85.92%	na	86.22%	85.43%	86.61%	85.70%	86.61%	85.70%	na	86.08%	84.93%	86.22%	85.11%	86.61%	85.19%	86.61%	86.61%	na	87.48%
ENSG00000132017.11	88.64%	na	95.39%	92.60%	92.60%	na	92.60%	92.06%	94.32%	92.60%	na	92.60%	88.66%	89.24%	92.06%	92.64%	na	92.60%	92.60%	95.39%	na	95.39%	94.29%	na	92.90%	94.25%	92.06%	92.60%	92.60%	94.29%	94.29%	95.39%	na	92.60%
ENSG00000132259.13	96.69%	90.78%	90.55%	96.62%	83.32%	na	96.69%	90.78%	96.69%	87.65%	90.78%	83.32%	96.69%	79.85%	100.00%	100.00%	100.00%	90.78%	100.00%	83.32%	85.00%	100.00%	100.00%	87.65%	96.65%	96.69%	87.65%	83.28%	96.69%	83.60%	90.69%	90.78%	100.00%	83.32%
ENSG00000132286.12	100.00%	na	na	na	na	na	na	na	na	100.00%	94.27%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	na	94.34%	na	100.00%	100.00%	100.00%	100.00%	94.27%	na	na	na	94.35%
ENSG00000132563.17	90.65%	92.56%	92.07%	92.85%	92.69%	na	83.92%	92.31%	92.02%	92.85%	92.71%	82.75%	89.70%	92.07%	92.85%	85.69%	87.34%	92.56%	92.11%	86.94%	91.08%	92.85%	86.76%	87.73%	92.07%	91.32%	89.52%	92.85%	92.51%	92.56%	90.62%	89.19%	83.78%	92.85%
ENSG00000132591.12	95.18%	94.68%	95.35%	94.79%	92.52%	na	95.35%	94.89%	94.68%	94.57%	94.66%	94.89%	95.41%	95.34%	95.18%	94.66%	94.94%	92.36%	95.16%	94.73%	91.78%	95.10%	94.89%	95.18%	93.09%	94.52%	94.57%	94.73%	95.68%	94.73%	94.57%	92.61%	94.57%	94.92%
ENSG00000132603.15	na	89.64%	na	88.30%	81.88%	na	na	89.08%	87.33%	na	88.72%	89.64%	83.98%	90.39%	89.08%	90.39%	na	83.66%	90.31%	na	na	86.40%	84.97%	na	na	na	na	90.71%	81.11%	90.79%	80.70%	86.28%	89.00%	92.46%
ENSG00000132698.15	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%
ENSG00000132702.13	94.65%	96.88%	96.88%	98.78%	96.88%	94.10%	98.80%	95.68%	98.70%	98.79%	96.88%	96.88%	96.88%	98.80%	94.09%	98.71%	96.88%	98.78%	98.78%	94.13%	92.67%	98.80%	95.63%	98.75%	96.88%	98.70%	96.88%	96.88%	94.16%	97.32%	100.00%	96.88%	99.93%	96.88%
ENSG00000132773.12	99.92%	99.84%	99.92%	99.86%	99.48%	na	98.53%	99.15%	99.84%	99.92%	100.00%	98.50%	99.86%	99.89%	99.92%	99.97%	99.92%	99.02%	97.95%	99.48%	99.86%	99.93%	97.82%	93.87%	99.48%	99.47%	99.54%	99.54%	99.86%	99.36%	99.48%	99.92%	99.92%	97.95%
ENSG00000132855.5	99.99%	100.00%	99.93%	na	100.00%	99.99%	na	100.00%	98.36%	100.00%	80.80%	na	99.66%	85.65%	100.00%	85.62%	100.00%	99.98%	100.00%	100.00%	na	99.96%	99.85%	na	na	100.00%	99.96%	na	85.65%	100.00%	85.65%	99.77%	na	na
ENSG00000132879.14	68.35%	65.82%	72.24%	73.39%	65.32%	76.90%	73.26%	78.00%	75.25%	73.08%	74.01%	70.92%	68.34%	81.48%	78.76%	66.89%	71.48%	77.94%	67.44%	80.17%	76.30%	75.44%	63.45%	82.19%	72.03%	73.28%	78.99%	71.15%	83.89%	68.17%	76.03%	77.54%	80.51%	83.66%
ENSG00000133111.4	81.60%	80.11%	80.33%	77.23%	80.41%	100.00%	81.60%	80.41%	80.28%	80.40%	80.36%	80.40%	81.60%	81.50%	80.41%	80.33%	81.47%	80.38%	85.06%	80.41%	80.38%	100.00%	80.38%	100.00%	81.60%	80.41%	80.38%	81.60%	85.08%	81.58%	80.41%	80.41%	85.08%	80.38%
ENSG00000133574.10	98.75%	100.00%	99.28%	100.00%	100.00%	98.91%	98.96%	99.60%	100.00%	na	100.00%	98.96%	100.00%	98.96%	100.00%	98.65%	100.00%	93.16%	98.78%	100.00%	100.00%	93.16%	100.00%	98.10%	na	na	99.28%	na	100.00%	100.00%	na	100.00%	98.98%	98.97%
ENSG00000133636.11	100.00%	100.00%	na	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	na	na	na	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na
ENSG00000134107.5	na	100.00%	na	na	na	na	na	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na
ENSG00000134200.4	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000134323.13	na	100.00%	100.00%	100.00%	na	na	na	na	na	na	100.00%	100.00%	na	na	na	100.00%	100.00%	na	100.00%	na	na	100.00%	na	100.00%	na	100.00%	na	100.00%	na	na	na	na	na	na
ENSG00000134363.12	74.83%	74.83%	67.12%	70.41%	78.13%	na	64.69%	67.12%	79.53%	76.28%	73.98%	77.12%	75.19%	66.95%	77.02%	68.16%	76.46%	71.15%	72.76%	73.54%	78.43%	73.87%	78.65%	67.87%	77.02%	79.63%	76.43%	72.54%	73.53%	73.66%	71.94%	71.67%	78.15%	76.47%
ENSG00000135406.15	99.25%	88.87%	95.37%	95.37%	92.28%	94.93%	91.15%	95.29%	95.37%	99.46%	95.37%	93.80%	90.22%	91.89%	98.69%	88.87%	88.21%	90.40%	91.89%	91.86%	95.29%	97.55%	95.37%	92.10%	91.89%	99.08%	91.68%	93.59%	98.95%	100.00%	95.67%	90.57%	88.21%	95.58%
ENSG00000135409.11	96.67%	96.23%	88.50%	95.87%	89.98%	na	na	91.77%	na	87.09%	93.74%	90.24%	na	98.50%	95.64%	90.96%	na	98.50%	98.50%	98.50%	na	87.48%	98.24%	97.64%	88.98%	94.06%	98.50%	98.50%	90.57%	95.98%	98.50%	91.49%	na	98.50%
