Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_900
ENSG00000139637.14	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000139874.6	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000139890.10	100.00%	100.00%	100.00%	99.84%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	99.84%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000139908.15	100.00%	100.00%	na	na	100.00%	na	100.00%	na	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na
ENSG00000140107.12	100.00%	100.00%	100.00%	99.79%	100.00%	99.83%	100.00%	100.00%	100.00%	99.77%	100.00%	100.00%	99.75%	100.00%	99.77%	100.00%	100.00%	99.72%	100.00%	100.00%	99.75%	100.00%	100.00%	100.00%	100.00%	99.71%	99.78%	100.00%	100.00%	100.00%	99.85%	100.00%	100.00%	100.00%
ENSG00000140274.14	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000140505.7	99.58%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	99.56%	100.00%	100.00%	99.58%	100.00%	100.00%
ENSG00000140675.13	99.97%	99.97%	99.97%	99.97%	99.97%	na	99.97%	na	99.97%	na	99.97%	99.97%	99.97%	na	99.97%	99.97%	99.97%	99.97%	99.97%	99.97%	99.97%	99.97%	na	99.97%	99.97%	99.97%	99.97%	99.97%	99.97%	na	99.97%	99.97%	99.97%	99.97%
ENSG00000140691.18	97.86%	na	97.86%	na	97.86%	na	97.86%	97.86%	97.86%	na	97.86%	na	na	97.86%	97.86%	97.86%	97.86%	97.86%	97.86%	na	97.86%	97.86%	97.86%	97.86%	97.86%	97.86%	97.86%	97.86%	97.86%	97.86%	97.86%	97.86%	97.86%	97.86%
ENSG00000140932.10	99.59%	99.59%	99.59%	99.59%	99.59%	99.59%	na	99.59%	99.59%	na	na	99.59%	99.59%	99.59%	99.59%	99.59%	99.59%	99.59%	na	99.59%	na	99.59%	na	99.59%	99.59%	99.59%	99.59%	99.59%	na	na	99.59%	na	99.59%	na
ENSG00000140955.11	100.00%	100.00%	na	100.00%	na	na	100.00%	na	na	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%
ENSG00000140990.15	98.12%	98.12%	98.12%	98.12%	98.12%	na	98.12%	98.12%	98.12%	98.12%	98.12%	98.12%	98.12%	98.12%	98.12%	na	98.12%	98.12%	98.12%	98.12%	98.12%	98.12%	na	98.12%	98.12%	98.12%	98.12%	98.12%	98.12%	98.12%	98.12%	98.12%	98.12%	98.12%
ENSG00000141294.10	100.00%	na	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%
ENSG00000141428.17	98.90%	98.90%	98.90%	98.90%	98.90%	na	98.90%	98.90%	98.90%	98.90%	98.90%	98.90%	98.90%	na	98.90%	98.90%	98.90%	98.90%	98.90%	98.90%	na	98.90%	98.90%	na	98.90%	98.90%	98.90%	98.90%	98.90%	98.90%	98.90%	na	na	98.90%
ENSG00000141433.13	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	99.32%	na	na	na	na	98.49%	na	na	100.00%	na	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%
ENSG00000141497.14	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	97.97%	100.00%	100.00%
ENSG00000141682.12	na	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000141744.4	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	na	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%
ENSG00000141854.10	na	100.00%	100.00%	na	na	na	na	100.00%	na	99.42%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	na	99.42%	100.00%	100.00%	na	na	100.00%	na	99.42%	100.00%	100.00%	100.00%	100.00%
ENSG00000142025.16	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%
ENSG00000142102.16	98.16%	98.16%	98.16%	98.16%	98.16%	na	98.16%	98.16%	98.16%	98.16%	98.16%	98.16%	98.16%	98.16%	98.16%	98.16%	98.16%	98.16%	98.16%	98.16%	98.16%	98.16%	98.16%	98.16%	98.16%	98.16%	98.16%	98.16%	98.16%	98.16%	98.16%	98.16%	98.16%	98.16%
ENSG00000142168.15	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000142227.11	99.61%	99.61%	99.61%	99.61%	99.61%	na	99.61%	99.61%	99.61%	99.61%	99.61%	99.61%	99.61%	99.61%	99.61%	99.61%	na	99.61%	99.61%	99.61%	99.61%	99.61%	99.28%	na	99.61%	99.61%	99.61%	99.61%	99.61%	na	99.61%	99.61%	na	99.61%
ENSG00000142507.10	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%
ENSG00000142513.6	100.00%	100.00%	100.00%	100.00%	100.00%	na	99.43%	100.00%	99.43%	100.00%	100.00%	99.57%	100.00%	100.00%	100.00%	100.00%	na	99.43%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000142534.7	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000142669.15	100.00%	na	100.00%	na	100.00%	na	na	na	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	na	na	na	na	na	na	100.00%	na	na	na	na	na	na
ENSG00000142676.14	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	99.23%	100.00%	100.00%	100.00%	100.00%	100.00%	97.64%	100.00%	100.00%	100.00%	97.70%
ENSG00000142684.9	97.34%	na	97.34%	na	na	97.34%	97.34%	97.34%	97.34%	na	na	na	na	97.34%	na	97.34%	na	na	na	na	97.34%	na	na	97.34%	na	97.34%	97.34%	na	na	97.34%	97.34%	na	97.34%	97.34%
ENSG00000142871.18	100.00%	na	na	na	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%
ENSG00000142937.12	na	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	97.36%	na	100.00%	100.00%	100.00%	na	na	na	na	100.00%	100.00%
ENSG00000143006.7	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000143110.12	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000143125.6	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000143222.12	100.00%	100.00%	100.00%	100.00%	95.78%	100.00%	100.00%	100.00%	95.78%	95.78%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	95.78%	95.78%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000143369.15	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%	99.83%
ENSG00000143443.10	na	na	na	na	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%	na	na	100.00%	na	100.00%	na	na	na	na	100.00%	na	na	na	100.00%	na	na	100.00%	na	na	na	100.00%	100.00%
ENSG00000143450.19	98.96%	98.96%	98.96%	na	na	na	98.96%	na	98.96%	98.96%	na	98.96%	98.96%	98.96%	98.96%	98.96%	na	98.96%	98.96%	98.96%	98.96%	98.96%	98.96%	98.96%	na	98.96%	98.96%	98.96%	98.96%	98.96%	98.96%	98.96%	na	98.96%
ENSG00000143553.11	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%
ENSG00000143590.14	93.34%	93.34%	93.34%	93.34%	93.34%	na	93.34%	93.34%	93.34%	93.34%	93.34%	93.34%	93.34%	93.34%	93.34%	93.34%	93.34%	93.34%	93.34%	93.34%	93.34%	93.34%	93.34%	93.34%	93.34%	93.34%	93.34%	93.34%	93.34%	93.34%	93.34%	93.34%	93.34%	93.34%
ENSG00000143942.5	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000143947.15	100.00%	100.00%	100.00%	na	100.00%	na	99.90%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	99.89%	99.98%	99.90%	99.91%	99.91%	na	100.00%	99.90%	na	100.00%	99.93%	100.00%	100.00%	99.90%	na	100.00%	100.00%
ENSG00000143954.13	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%
ENSG00000143994.14	99.80%	na	99.80%	99.80%	99.80%	na	99.80%	99.80%	99.80%	99.80%	99.80%	na	99.80%	na	99.80%	99.80%	99.80%	99.80%	na	99.80%	99.80%	99.80%	99.80%	99.80%	99.80%	99.80%	99.80%	na	99.80%	99.80%	99.80%	99.80%	99.80%	99.80%
ENSG00000144021.3	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000144031.12	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	na	na	100.00%	100.00%	na	100.00%	na	100.00%
ENSG00000144120.13	na	na	100.00%	na	na	na	na	na	na	na	na	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	na	na	na	na	100.00%	na	na	na	na	na	100.00%	na	na	100.00%	na
ENSG00000144182.17	na	na	100.00%	na	na	na	100.00%	na	na	na	na	na	na	100.00%	na	100.00%	na	na	na	na	na	na	100.00%	na	100.00%	na	na	na	na	na	100.00%	na	na	na
ENSG00000144230.17	100.00%	100.00%	99.99%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	na	na	100.00%	na	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000144355.15	na	99.98%	99.98%	99.98%	99.98%	na	99.98%	99.98%	na	na	na	na	99.98%	99.98%	99.98%	na	na	na	na	99.98%	99.98%	na	na	99.98%	na	na	99.98%	na	99.98%	99.98%	99.98%	99.98%	na	na
ENSG00000144362.12	99.98%	99.98%	99.98%	99.98%	99.98%	na	99.98%	99.98%	99.98%	99.98%	99.98%	99.98%	99.98%	99.98%	99.98%	99.98%	99.98%	99.98%	99.98%	99.98%	99.98%	99.98%	99.98%	99.98%	99.98%	99.98%	99.98%	99.98%	99.98%	99.98%	99.98%	99.98%	99.98%	99.98%
ENSG00000144567.11	99.81%	99.81%	99.81%	na	99.81%	na	99.81%	na	99.81%	99.81%	99.81%	99.81%	99.81%	99.81%	99.81%	na	na	99.81%	99.81%	99.81%	99.81%	99.81%	na	99.81%	99.81%	99.81%	99.81%	99.81%	99.81%	na	99.81%	99.81%	na	99.81%
ENSG00000145022.5	na	na	100.00%	na	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	na	na	na	na	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000145050.19	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000145192.13	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000145649.8	100.00%	99.11%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	99.11%	100.00%	100.00%	100.00%	99.11%	100.00%	100.00%	100.00%	100.00%	99.11%	100.00%	100.00%	99.21%	100.00%	99.11%
ENSG00000145777.15	100.00%	92.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%
ENSG00000145879.11	na	na	100.00%	na	100.00%	na	na	na	100.00%	100.00%	na	100.00%	100.00%	na	na	na	na	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	na	na	100.00%	100.00%	na
ENSG00000146007.11	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	97.73%	100.00%	98.19%	100.00%	100.00%	100.00%	100.00%	100.00%	97.73%	100.00%	98.19%	100.00%	100.00%	97.73%	100.00%	100.00%	100.00%	100.00%
ENSG00000146109.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000146242.9	na	100.00%	na	100.00%	na	na	na	na	na	na	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	na	na	100.00%	na	na	na	100.00%	na	na	na	na	na	100.00%	100.00%	na
ENSG00000146360.9	na	100.00%	na	100.00%	na	na	na	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	na	na	na	na	100.00%	100.00%	100.00%	na	100.00%	na
ENSG00000146469.13	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000146678.10	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000146834.15	98.85%	98.85%	98.85%	98.85%	98.85%	na	na	98.85%	98.99%	98.85%	98.85%	98.85%	98.85%	98.85%	98.85%	98.85%	na	98.85%	98.85%	98.85%	98.85%	98.85%	98.85%	98.85%	98.85%	98.85%	98.85%	98.85%	98.85%	98.85%	98.85%	98.85%	na	98.85%
ENSG00000147127.8	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000147155.11	92.15%	92.15%	92.15%	92.15%	92.15%	na	92.15%	na	92.15%	92.15%	na	na	92.15%	92.15%	92.15%	92.15%	92.15%	92.15%	92.15%	na	92.15%	92.15%	92.15%	92.15%	na	92.15%	92.15%	92.15%	na	na	92.15%	92.15%	92.15%	na
ENSG00000147166.11	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000147183.10	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000147378.11	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000147669.11	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000148291.10	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000148303.17	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	97.61%	100.00%	100.00%	100.00%	99.64%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	97.80%	100.00%	na	100.00%	100.00%
ENSG00000148346.12	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000148362.11	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%
ENSG00000148386.10	99.81%	99.97%	99.97%	99.97%	99.97%	99.97%	99.97%	99.97%	99.97%	99.97%	99.97%	99.97%	99.97%	99.97%	99.97%	99.97%	99.81%	99.97%	99.97%	99.97%	99.97%	99.97%	99.97%	99.97%	99.97%	99.97%	99.97%	99.97%	99.97%	99.97%	99.97%	99.97%	99.97%	99.97%
ENSG00000148926.10	na	97.16%	na	na	97.16%	97.16%	97.16%	97.16%	97.16%	97.16%	na	na	97.16%	97.16%	97.16%	na	na	97.16%	97.16%	97.16%	97.16%	97.16%	97.16%	97.16%	na	97.16%	97.16%	na	97.16%	97.16%	97.16%	97.16%	97.16%	na
ENSG00000149300.10	94.52%	94.52%	94.52%	94.52%	94.52%	na	94.52%	94.52%	94.52%	94.52%	94.52%	94.52%	94.52%	94.52%	94.52%	94.52%	na	94.52%	94.52%	94.52%	94.52%	94.52%	94.52%	na	94.52%	94.52%	94.52%	94.52%	94.52%	94.52%	94.52%	94.52%	na	94.52%
ENSG00000149489.9	100.00%	100.00%	na	99.78%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	99.84%	100.00%	100.00%	100.00%	na	na	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	na	na	na	100.00%
ENSG00000149506.12	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000149507.7	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%
ENSG00000149651.4	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000149792.9	99.99%	99.99%	99.99%	99.99%	99.99%	na	99.94%	99.99%	na	99.99%	na	99.99%	99.99%	99.99%	99.99%	99.99%	99.99%	99.96%	99.99%	99.99%	99.99%	99.99%	99.99%	99.99%	99.99%	99.99%	99.99%	99.99%	99.99%	99.99%	na	99.99%	99.99%	99.99%
ENSG00000150201.15	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000150281.7	99.80%	99.82%	99.80%	99.80%	99.82%	na	99.82%	100.00%	100.00%	99.80%	100.00%	100.00%	100.00%	100.00%	100.00%	99.80%	100.00%	99.80%	100.00%	100.00%	100.00%	100.00%	99.82%	100.00%	100.00%	100.00%	99.80%	100.00%	99.80%	100.00%	99.80%	100.00%	99.82%	100.00%
