Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_900
ENSG00000130810.20	85.15%	85.15%	85.15%	85.15%	85.15%	na	85.15%	85.15%	85.15%	85.15%	85.15%	85.15%	85.15%	85.15%	85.15%	85.15%	85.63%	85.15%	85.15%	85.15%	85.15%	85.15%	85.15%	85.15%	85.15%	85.15%	85.15%	85.15%	85.15%	85.15%	85.15%	85.15%	85.15%	85.15%
ENSG00000130829.18	97.68%	89.64%	100.00%	100.00%	88.80%	na	100.00%	88.80%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	88.80%	100.00%	100.00%	100.00%	89.65%	100.00%	100.00%	89.64%	100.00%	100.00%	100.00%	100.00%	89.67%	88.79%	100.00%	97.68%	100.00%	89.67%	99.08%	100.00%
ENSG00000131055.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000131097.7	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%
ENSG00000131174.7	80.24%	83.18%	80.24%	na	80.24%	na	80.24%	80.24%	80.24%	na	80.24%	80.24%	80.24%	80.24%	na	80.24%	80.24%	na	80.24%	80.24%	84.19%	na	80.24%	80.24%	na	80.24%	80.24%	na	80.24%	na	80.24%	na	80.24%	na
ENSG00000131188.12	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000131264.4	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000131469.15	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%
ENSG00000131475.7	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	na	100.00%
ENSG00000131477.11	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%
ENSG00000131480.9	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	86.76%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%	99.55%
ENSG00000131650.15	95.73%	95.73%	95.73%	95.73%	95.73%	na	95.73%	95.73%	95.73%	95.73%	95.73%	95.73%	95.73%	95.73%	95.73%	95.73%	95.73%	95.73%	95.73%	95.73%	95.73%	95.73%	95.73%	95.73%	95.73%	95.73%	95.73%	95.73%	95.73%	95.73%	95.73%	95.73%	95.73%	95.73%
ENSG00000131652.14	95.42%	na	95.42%	95.42%	95.42%	na	95.42%	95.42%	na	95.42%	95.42%	95.42%	95.42%	95.42%	95.42%	95.42%	na	95.42%	95.42%	95.42%	95.42%	95.42%	95.42%	na	95.42%	95.42%	95.42%	95.42%	95.42%	95.42%	na	na	na	95.42%
ENSG00000131771.14	93.49%	93.49%	93.49%	93.49%	93.49%	na	93.49%	93.49%	93.49%	93.49%	93.49%	93.49%	93.49%	93.49%	93.49%	93.49%	na	93.49%	93.49%	93.49%	93.49%	93.49%	93.49%	na	93.49%	93.49%	93.49%	93.49%	93.49%	93.49%	93.49%	93.49%	na	93.49%
ENSG00000131808.11	100.00%	100.00%	100.00%	99.64%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	99.64%	100.00%	100.00%	100.00%	100.00%	100.00%	99.64%	100.00%	99.64%	100.00%	100.00%	100.00%
ENSG00000131845.15	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000131944.11	86.61%	86.61%	86.61%	86.61%	86.61%	na	86.61%	na	86.61%	86.61%	86.61%	86.61%	86.61%	86.61%	86.61%	86.61%	na	86.61%	86.61%	86.61%	86.61%	86.61%	86.61%	na	86.61%	86.61%	86.61%	86.61%	86.61%	86.61%	86.61%	86.61%	na	86.61%
ENSG00000132017.11	96.16%	na	96.16%	96.16%	96.16%	na	96.16%	96.16%	96.16%	96.16%	na	96.16%	96.16%	96.16%	96.16%	96.16%	na	96.16%	96.16%	96.16%	na	96.16%	96.16%	na	96.16%	96.16%	96.16%	96.16%	96.16%	96.16%	96.16%	96.16%	na	96.16%
ENSG00000132259.13	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	83.32%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000132286.12	78.80%	na	na	na	na	na	na	na	na	78.80%	78.80%	78.80%	na	78.80%	78.80%	78.80%	80.77%	78.80%	78.80%	na	na	na	na	78.80%	na	78.80%	78.80%	78.80%	78.80%	78.80%	na	na	na	78.80%
ENSG00000132563.17	92.85%	92.85%	92.85%	92.85%	92.85%	na	92.85%	92.85%	92.85%	92.85%	92.85%	92.85%	92.85%	92.85%	92.85%	92.85%	92.85%	92.85%	92.85%	92.85%	92.85%	92.85%	92.85%	92.85%	92.85%	92.85%	92.85%	92.85%	92.85%	92.85%	92.85%	92.85%	92.85%	92.85%
ENSG00000132591.12	94.32%	94.32%	94.32%	94.32%	94.32%	na	94.32%	94.32%	94.32%	94.32%	94.32%	94.32%	94.32%	94.32%	94.32%	94.32%	94.32%	94.32%	94.32%	94.32%	94.32%	94.32%	94.32%	94.32%	94.32%	94.32%	94.32%	94.32%	94.32%	94.32%	94.32%	94.32%	94.32%	94.32%
ENSG00000132603.15	na	91.75%	na	91.75%	91.75%	na	na	91.75%	91.75%	na	91.75%	91.75%	91.75%	91.75%	91.75%	91.75%	na	91.75%	91.75%	na	na	91.75%	91.75%	na	na	na	na	91.75%	91.75%	91.75%	91.75%	91.75%	91.75%	91.75%
ENSG00000132698.15	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%
ENSG00000132702.13	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000132773.12	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000132855.5	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	na
ENSG00000132879.14	80.50%	80.50%	80.50%	80.50%	80.50%	80.50%	80.50%	80.50%	80.50%	80.50%	80.50%	80.50%	80.50%	80.50%	80.50%	80.50%	80.50%	80.50%	80.50%	80.50%	80.50%	80.50%	82.45%	80.50%	80.50%	80.50%	80.50%	80.50%	80.50%	80.50%	80.50%	80.50%	80.50%	80.50%
ENSG00000133111.4	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000133574.10	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%
ENSG00000133636.11	100.00%	100.00%	na	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	90.40%	100.00%	100.00%	na	na	na	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na
ENSG00000134107.5	na	100.00%	na	na	na	na	na	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na
ENSG00000134200.4	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000134323.13	na	100.00%	100.00%	100.00%	na	na	na	na	na	na	100.00%	100.00%	na	na	na	100.00%	100.00%	na	100.00%	na	na	100.00%	na	100.00%	na	100.00%	na	100.00%	na	na	na	na	na	na
ENSG00000134363.12	71.77%	71.77%	71.77%	71.77%	71.77%	na	71.77%	71.77%	71.77%	71.77%	71.77%	71.77%	71.77%	71.77%	71.77%	71.77%	71.77%	71.77%	71.77%	71.77%	71.77%	71.77%	71.77%	71.77%	71.77%	71.77%	71.77%	71.77%	71.77%	71.77%	71.77%	71.77%	71.77%	71.77%
ENSG00000135406.15	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	97.48%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000135409.11	98.50%	98.50%	98.50%	98.50%	98.50%	na	na	98.50%	na	98.50%	98.50%	98.50%	na	98.50%	98.50%	98.50%	na	98.50%	98.50%	98.50%	na	98.50%	98.50%	98.50%	98.50%	98.50%	98.50%	98.50%	98.50%	98.50%	98.50%	98.50%	na	98.50%
ENSG00000135441.8	73.70%	76.85%	73.70%	73.70%	73.70%	73.70%	73.70%	76.85%	76.85%	73.70%	76.85%	73.70%	76.85%	73.70%	76.85%	73.70%	73.70%	76.85%	73.70%	76.85%	76.85%	76.85%	73.70%	73.70%	76.85%	76.85%	76.85%	76.85%	76.85%	76.85%	73.70%	76.85%	73.70%	73.70%
ENSG00000135469.14	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%
ENSG00000135482.7	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	99.88%	100.00%	100.00%	na	100.00%	na	100.00%	na	na	100.00%	na	100.00%
ENSG00000135587.9	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000135722.9	na	81.63%	81.63%	81.63%	81.63%	na	81.63%	81.63%	81.63%	81.63%	81.63%	na	81.63%	na	81.63%	na	81.63%	81.63%	81.63%	na	81.63%	81.63%	na	81.63%	81.63%	na	na	81.63%	na	81.63%	81.63%	81.63%	81.63%	81.63%
ENSG00000135940.7	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	na	na	na	na	100.00%	100.00%	100.00%	100.00%	na	na
ENSG00000136159.4	100.00%	95.38%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	95.33%	95.36%	95.33%	95.38%	100.00%	100.00%	100.00%	100.00%	95.33%	100.00%	95.41%	100.00%	100.00%	100.00%	100.00%	95.41%	95.41%	100.00%	100.00%
ENSG00000136244.12	100.00%	97.09%	100.00%	97.09%	na	100.00%	97.09%	97.09%	100.00%	100.00%	97.09%	100.00%	100.00%	97.09%	97.09%	97.09%	100.00%	100.00%	97.09%	97.09%	100.00%	na	97.09%	97.09%	97.09%	100.00%	100.00%	100.00%	97.09%	97.09%	100.00%	97.09%	97.09%	100.00%
ENSG00000136444.10	na	92.50%	92.50%	92.50%	92.50%	na	92.50%	92.50%	92.50%	92.50%	92.50%	92.50%	92.50%	92.50%	92.50%	92.50%	na	92.50%	92.50%	92.50%	92.50%	na	na	na	92.50%	na	92.50%	na	92.50%	92.50%	92.50%	92.50%	na	92.50%
ENSG00000136463.9	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%	96.11%
ENSG00000136535.15	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	na	99.83%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	99.96%	100.00%	na	na	100.00%	100.00%	100.00%	na	na
ENSG00000136630.13	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	na	na
ENSG00000136694.9	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000136695.15	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000136697.13	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	na	na	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	na	100.00%	100.00%
ENSG00000136807.14	100.00%	na	na	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000136816.16	94.13%	100.00%	na	100.00%	100.00%	na	100.00%	94.14%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	na	na	na	94.12%	100.00%	na	100.00%	100.00%	na	100.00%	na	na	100.00%	96.36%
ENSG00000136918.8	98.61%	98.61%	98.61%	98.61%	98.61%	na	98.61%	98.61%	98.61%	98.61%	98.61%	98.61%	98.61%	98.61%	98.61%	98.61%	98.61%	98.61%	98.61%	98.61%	98.61%	98.61%	98.61%	98.61%	98.61%	98.61%	98.61%	98.61%	98.61%	98.61%	98.61%	98.61%	98.61%	98.61%
ENSG00000136999.5	na	na	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	na	na	100.00%	na	na	na	100.00%	100.00%	na	100.00%	na	na	na	na	na	na	100.00%	100.00%	na
ENSG00000137124.8	na	100.00%	na	na	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	na	na	100.00%	100.00%	na
ENSG00000137161.18	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000137185.13	na	96.06%	96.06%	na	96.06%	na	96.06%	96.06%	96.06%	96.06%	96.06%	96.06%	96.06%	96.06%	na	96.06%	96.06%	96.06%	na	na	96.06%	96.06%	96.06%	96.06%	96.06%	96.06%	96.06%	96.06%	96.06%	96.06%	96.06%	96.06%	96.06%	96.06%
ENSG00000137193.14	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	90.47%	100.00%	100.00%	100.00%	90.47%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	90.47%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000137204.15	91.08%	93.58%	93.58%	90.44%	93.58%	na	91.03%	93.58%	91.08%	93.58%	93.58%	93.58%	93.58%	90.98%	91.73%	91.82%	93.58%	93.58%	90.41%	91.70%	93.58%	93.58%	93.58%	91.08%	93.58%	91.06%	93.58%	93.20%	91.85%	91.23%	93.58%	89.60%	93.58%	91.83%
ENSG00000137720.8	86.76%	87.25%	85.19%	85.19%	85.19%	na	85.19%	85.19%	85.19%	85.19%	85.19%	85.19%	85.19%	85.19%	85.19%	87.24%	85.19%	85.19%	85.19%	85.19%	85.19%	87.25%	87.25%	85.19%	85.19%	85.19%	85.19%	85.19%	85.19%	87.24%	85.19%	85.19%	85.19%	85.19%
ENSG00000137818.12	88.79%	88.79%	na	88.79%	88.79%	na	88.79%	88.79%	88.79%	88.79%	88.79%	88.79%	88.79%	88.79%	88.79%	88.79%	88.79%	na	88.79%	88.79%	88.79%	88.79%	na	na	88.79%	88.79%	88.79%	na	88.79%	88.79%	88.79%	88.79%	88.79%	88.79%
ENSG00000137880.6	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%
ENSG00000138080.14	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	68.20%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000138085.18	100.00%	na	100.00%	na	na	na	na	na	na	100.00%	100.00%	na	na	na	na	na	na	na	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	na	na	na	na	100.00%
ENSG00000138381.10	56.64%	56.64%	56.64%	56.64%	56.64%	na	56.64%	56.64%	56.64%	56.64%	56.64%	56.64%	56.64%	56.64%	56.64%	56.64%	56.64%	56.64%	56.64%	56.64%	56.64%	56.64%	56.64%	56.64%	56.64%	56.38%	56.64%	56.64%	56.64%	56.64%	56.64%	56.64%	56.64%	56.64%
ENSG00000139053.3	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000139193.4	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000139266.6	100.00%	na	na	na	na	na	na	na	100.00%	na	na	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	na	na	na	na	100.00%	100.00%	100.00%	na	100.00%	na	na	na	na	na
ENSG00000139269.3	na	100.00%	100.00%	100.00%	na	100.00%	na	na	na	100.00%	na	na	100.00%	na	na	100.00%	100.00%	100.00%	na	89.74%	89.74%	na	na	na	100.00%	100.00%	na	na	na	na	na	100.00%	100.00%	100.00%
ENSG00000139405.16	99.77%	na	99.77%	99.77%	99.77%	na	99.77%	na	99.77%	99.77%	na	99.77%	na	99.77%	na	91.19%	99.77%	99.77%	na	99.77%	99.77%	99.77%	99.77%	99.77%	99.77%	99.77%	99.77%	99.77%	na	na	99.77%	na	na	99.77%
ENSG00000139579.13	100.00%	100.00%	100.00%	100.00%	94.24%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	96.20%	100.00%	100.00%	100.00%
ENSG00000139637.14	na	99.49%	99.49%	99.49%	99.49%	na	99.49%	99.49%	99.49%	99.49%	99.49%	99.49%	99.49%	99.49%	na	99.49%	99.49%	na	na	99.49%	99.49%	99.49%	na	99.49%	99.49%	99.49%	99.49%	99.49%	99.49%	99.49%	99.49%	99.49%	99.49%	99.49%
ENSG00000139874.6	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000139890.10	100.00%	100.00%	100.00%	85.77%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	85.77%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000139908.15	99.36%	99.36%	na	na	99.36%	na	99.36%	na	99.36%	na	99.36%	na	na	99.36%	99.36%	99.36%	99.36%	99.36%	99.36%	99.36%	na	99.36%	99.36%	99.36%	na	99.36%	99.36%	99.36%	na	99.36%	99.36%	na	99.36%	na
ENSG00000140107.12	100.00%	100.00%	100.00%	93.80%	100.00%	95.80%	100.00%	100.00%	100.00%	91.42%	100.00%	100.00%	91.12%	100.00%	93.42%	100.00%	100.00%	86.34%	100.00%	100.00%	91.61%	100.00%	100.00%	100.00%	100.00%	91.28%	89.06%	100.00%	100.00%	100.00%	95.80%	100.00%	100.00%	100.00%
ENSG00000140274.14	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000140505.7	80.41%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	80.40%	100.00%	100.00%	80.41%	100.00%	100.00%
ENSG00000140675.13	99.51%	99.51%	99.51%	99.51%	99.51%	na	99.51%	na	99.51%	na	99.51%	99.51%	99.51%	na	99.51%	99.51%	99.51%	99.51%	99.51%	99.51%	99.51%	99.51%	na	99.51%	99.51%	99.51%	99.51%	99.51%	99.51%	na	99.51%	99.51%	99.51%	99.51%
ENSG00000140691.18	95.60%	na	95.60%	na	95.60%	na	95.60%	95.60%	95.60%	na	95.60%	na	na	95.60%	95.60%	95.60%	95.60%	95.60%	95.60%	na	95.60%	95.60%	95.60%	95.60%	95.60%	95.60%	95.60%	95.60%	95.60%	95.60%	95.60%	95.60%	95.60%	95.60%
ENSG00000140932.10	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	na
ENSG00000140955.11	93.47%	93.47%	na	93.47%	na	na	93.47%	na	na	93.47%	na	na	93.47%	93.47%	na	93.47%	93.47%	93.47%	na	93.47%	93.47%	93.47%	93.47%	93.47%	na	na	na	93.47%	na	na	93.47%	93.47%	93.47%	93.47%
