Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_900
ENSG00000125815.9	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000125843.11	100.00%	99.94%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	99.93%	100.00%	100.00%	100.00%	100.00%	99.93%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	99.93%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000125901.6	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000125962.16	100.00%	na	98.97%	na	na	na	100.00%	na	na	98.92%	98.69%	99.09%	na	100.00%	100.00%	100.00%	na	na	na	100.00%	96.67%	100.00%	na	100.00%	na	na	100.00%	na	98.99%	100.00%	100.00%	97.08%	na	98.38%
ENSG00000125995.16	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000126254.12	99.95%	99.88%	99.94%	99.94%	99.59%	na	99.90%	99.96%	99.91%	99.94%	99.95%	99.95%	99.95%	99.95%	99.59%	99.95%	na	99.95%	99.19%	99.58%	99.91%	99.92%	99.95%	na	99.95%	99.95%	99.39%	99.30%	99.91%	99.94%	99.95%	99.94%	na	99.94%
ENSG00000126264.10	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000126432.14	99.05%	99.05%	99.05%	99.05%	99.05%	na	99.05%	99.05%	99.05%	99.05%	99.05%	99.05%	99.05%	99.05%	99.05%	99.05%	99.05%	99.05%	99.05%	99.05%	99.05%	99.05%	99.05%	99.05%	99.05%	99.05%	99.05%	99.05%	99.05%	99.05%	99.05%	99.05%	99.05%	99.05%
ENSG00000126549.11	na	100.00%	100.00%	na	na	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	98.48%	100.00%	na	na	na	100.00%	na	na	100.00%	na	100.00%	na	100.00%	na	na	100.00%	na	100.00%	100.00%
ENSG00000126749.17	96.40%	99.12%	na	na	97.35%	93.59%	99.96%	94.43%	99.96%	na	99.96%	na	99.96%	99.96%	na	97.35%	na	95.15%	na	na	99.96%	na	97.35%	na	93.31%	91.24%	95.15%	na	93.92%	na	99.96%	87.50%	na	99.96%
ENSG00000126895.16	na	97.15%	na	92.70%	100.00%	na	97.53%	na	97.16%	95.08%	97.54%	97.12%	97.84%	97.85%	na	93.18%	na	na	95.70%	na	na	97.68%	na	na	97.28%	na	95.60%	97.95%	95.80%	95.39%	97.53%	97.38%	97.85%	97.41%
ENSG00000126947.13	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000127184.13	98.24%	98.24%	100.00%	95.78%	100.00%	na	100.00%	98.08%	100.00%	100.00%	95.78%	100.00%	100.00%	95.78%	98.16%	97.90%	100.00%	100.00%	98.16%	98.24%	98.24%	98.24%	na	na	100.00%	98.24%	100.00%	95.78%	98.24%	97.90%	100.00%	100.00%	95.93%	100.00%
ENSG00000127528.6	na	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	na	100.00%	na	na	100.00%	100.00%	100.00%	na
ENSG00000127554.13	na	na	na	na	na	na	na	na	na	100.00%	na	na	na	na	na	na	na	na	na	na	100.00%	100.00%	na	100.00%	na	na	na	na	na	na	na	100.00%	100.00%	na
ENSG00000127561.16	98.19%	95.98%	95.98%	95.98%	98.18%	na	95.98%	96.93%	95.98%	98.18%	98.19%	na	95.98%	na	95.98%	98.18%	na	95.98%	95.98%	95.98%	98.19%	95.98%	98.18%	na	98.18%	95.98%	95.98%	98.19%	98.19%	98.13%	95.98%	98.19%	na	na
ENSG00000128045.7	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000128165.9	99.85%	na	na	na	na	na	na	na	na	na	na	99.85%	99.85%	na	na	99.85%	99.85%	99.85%	na	99.85%	na	99.85%	99.85%	99.85%	99.85%	na	na	na	99.85%	99.85%	99.85%	99.85%	na	99.85%
ENSG00000128228.5	na	na	100.00%	na	na	na	na	na	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na	na	na	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%
ENSG00000128283.7	na	na	na	97.35%	97.96%	na	na	na	98.00%	na	97.97%	97.97%	98.84%	na	97.01%	na	na	na	97.26%	na	100.00%	97.35%	97.99%	na	97.35%	na	97.96%	97.34%	100.00%	na	96.82%	96.81%	97.25%	98.72%
ENSG00000128285.5	100.00%	100.00%	na	na	na	na	na	na	na	na	100.00%	na	100.00%	na	na	100.00%	na	na	na	na	100.00%	na	na	na	na	100.00%	100.00%	na	na	na	100.00%	na	100.00%	na
ENSG00000128482.16	100.00%	100.00%	99.70%	97.69%	99.74%	na	na	97.89%	99.74%	na	100.00%	99.29%	99.61%	97.72%	100.00%	100.00%	na	na	100.00%	99.70%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	99.29%	100.00%	99.42%	na	100.00%	na	97.73%
ENSG00000128524.5	na	100.00%	100.00%	na	100.00%	na	na	na	100.00%	na	na	100.00%	100.00%	na	na	100.00%	na	na	na	na	100.00%	100.00%	100.00%	na	100.00%	na	na	na	na	na	100.00%	na	na	na
ENSG00000128590.5	na	100.00%	na	na	na	na	na	100.00%	na	na	na	na	na	na	na	100.00%	na	na	na	100.00%	na	na	na	na	na	na	na	na	100.00%	100.00%	100.00%	na	na	na
ENSG00000128626.12	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na	100.00%	na	na	100.00%	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
ENSG00000128917.8	na	100.00%	na	95.41%	91.37%	95.40%	na	91.38%	91.37%	89.71%	na	na	91.38%	na	91.38%	91.34%	95.41%	95.41%	na	na	na	na	100.00%	95.41%	95.39%	100.00%	na	na	95.41%	100.00%	89.74%	100.00%	95.39%	95.41%
ENSG00000128965.13	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	na	na	na	100.00%	na	100.00%	na	na	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	na	100.00%	na	na	100.00%
ENSG00000129152.4	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000129195.16	na	99.65%	99.68%	99.68%	99.65%	na	99.65%	99.65%	99.65%	99.65%	99.68%	99.68%	99.65%	99.68%	99.68%	na	na	99.65%	na	99.65%	99.65%	99.65%	99.65%	99.65%	99.65%	99.65%	99.65%	99.65%	99.65%	99.60%	99.65%	99.56%	99.66%	99.65%
ENSG00000129226.14	98.64%	98.64%	98.97%	98.64%	98.41%	99.35%	99.13%	93.17%	98.97%	99.27%	98.41%	99.27%	98.41%	98.41%	93.91%	98.41%	98.81%	98.41%	100.00%	98.41%	98.41%	98.41%	98.41%	99.14%	98.41%	94.02%	98.64%	98.97%	98.41%	93.90%	98.97%	94.67%	99.27%	99.27%
ENSG00000129235.11	99.75%	99.75%	99.75%	99.75%	97.65%	na	97.32%	97.42%	99.75%	99.75%	99.75%	95.43%	99.75%	99.77%	96.59%	99.75%	99.75%	99.77%	99.75%	99.75%	98.29%	94.57%	99.75%	99.75%	99.75%	99.75%	99.75%	97.54%	99.75%	na	96.59%	97.42%	na	99.75%
ENSG00000130066.17	99.71%	95.51%	na	94.87%	na	na	na	na	na	94.78%	92.83%	na	na	na	96.01%	na	99.67%	99.67%	95.37%	96.01%	91.53%	95.15%	99.67%	99.71%	na	na	99.71%	na	na	na	na	na	99.67%	91.24%
ENSG00000130173.14	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000130203.10	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na
ENSG00000130208.10	na	90.94%	99.88%	95.44%	92.55%	99.90%	93.82%	96.52%	99.15%	99.91%	93.41%	94.43%	93.91%	93.63%	94.43%	94.89%	93.80%	91.84%	99.26%	94.76%	na	na	96.08%	96.87%	91.73%	94.37%	92.49%	93.64%	93.04%	92.57%	94.35%	96.52%	97.04%	95.85%
ENSG00000130222.11	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000130244.13	na	99.83%	97.79%	99.95%	98.21%	na	99.22%	99.94%	na	98.00%	99.30%	95.67%	99.44%	99.07%	97.86%	96.93%	na	na	99.85%	99.95%	99.15%	96.45%	na	na	98.41%	na	99.22%	na	99.78%	97.77%	97.85%	97.93%	na	99.95%
ENSG00000130313.7	95.46%	99.69%	na	99.77%	99.69%	na	96.14%	na	na	99.74%	96.40%	99.69%	99.74%	na	96.03%	99.69%	99.74%	99.74%	99.77%	99.74%	95.53%	94.75%	na	91.88%	95.46%	99.69%	99.77%	99.69%	99.69%	99.74%	99.69%	na	99.69%	92.44%
ENSG00000130427.3	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000130545.16	95.44%	100.00%	95.40%	100.00%	100.00%	na	94.22%	100.00%	95.45%	98.11%	100.00%	95.08%	100.00%	100.00%	100.00%	97.98%	95.44%	100.00%	95.08%	100.00%	95.08%	98.03%	100.00%	100.00%	100.00%	95.08%	95.42%	100.00%	98.03%	95.08%	94.70%	100.00%	100.00%	98.03%
ENSG00000130598.17	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	99.91%	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000130706.13	92.46%	94.44%	93.51%	93.32%	93.29%	na	96.46%	94.05%	94.18%	96.95%	96.43%	97.13%	97.32%	93.29%	94.82%	94.08%	100.00%	94.82%	95.20%	94.99%	100.00%	97.04%	94.29%	92.45%	96.24%	93.30%	94.98%	94.99%	92.45%	93.37%	93.27%	95.15%	94.06%	94.98%
ENSG00000130772.14	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	na	97.36%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	98.05%	97.26%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%
ENSG00000130810.20	97.97%	97.84%	96.74%	97.12%	96.53%	na	98.36%	96.44%	95.79%	97.26%	98.48%	95.46%	97.97%	98.89%	96.06%	98.64%	97.29%	95.61%	96.88%	97.82%	96.76%	97.97%	98.10%	96.16%	97.36%	96.06%	96.99%	98.57%	98.08%	98.60%	97.26%	96.06%	98.58%	96.69%
ENSG00000130829.18	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000131055.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000131097.7	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%
ENSG00000131174.7	100.00%	100.00%	93.40%	na	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	93.40%	na	100.00%	94.12%	na	94.13%	93.38%	93.37%	na	100.00%	93.43%	na	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	na
ENSG00000131188.12	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000131264.4	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000131469.15	100.00%	94.70%	95.98%	99.59%	100.00%	na	95.42%	100.00%	92.91%	100.00%	94.70%	96.43%	94.76%	100.00%	94.70%	94.70%	na	100.00%	95.42%	96.43%	92.12%	100.00%	94.98%	na	94.76%	100.00%	94.10%	94.70%	na	100.00%	100.00%	100.00%	na	96.43%
ENSG00000131475.7	87.57%	90.23%	100.00%	88.03%	92.89%	na	na	91.39%	87.55%	94.72%	100.00%	92.91%	91.26%	90.42%	88.28%	100.00%	95.66%	91.06%	na	93.89%	88.32%	na	100.00%	92.98%	86.76%	86.84%	na	100.00%	na	86.68%	92.91%	83.54%	na	85.02%
ENSG00000131477.11	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	94.82%	93.97%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	93.97%	100.00%
ENSG00000131480.9	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000131650.15	99.81%	99.81%	99.78%	99.78%	99.81%	na	99.81%	99.78%	99.78%	99.78%	99.78%	99.78%	99.78%	99.81%	99.78%	99.81%	99.78%	99.78%	99.78%	99.81%	99.78%	99.81%	99.78%	99.81%	99.78%	99.78%	99.81%	99.78%	99.78%	99.81%	99.81%	99.78%	99.78%	99.78%
ENSG00000131652.14	97.82%	na	97.99%	97.97%	97.82%	na	98.35%	97.82%	na	97.82%	97.82%	98.02%	97.82%	98.02%	98.44%	98.44%	na	97.82%	97.82%	98.02%	98.18%	98.18%	98.02%	na	98.18%	97.58%	97.82%	98.18%	98.32%	98.16%	na	na	na	98.02%
ENSG00000131771.14	99.12%	100.00%	100.00%	99.19%	99.19%	na	99.12%	99.12%	100.00%	99.19%	98.97%	97.11%	99.12%	100.00%	99.19%	100.00%	na	100.00%	100.00%	96.87%	100.00%	99.12%	100.00%	na	100.00%	100.00%	100.00%	99.12%	99.19%	95.80%	98.18%	100.00%	na	99.19%
ENSG00000131808.11	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000131845.15	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	99.80%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000131944.11	97.92%	99.44%	97.80%	99.44%	98.26%	na	99.25%	na	98.84%	99.44%	99.44%	99.44%	97.53%	99.28%	99.44%	98.88%	na	98.31%	98.23%	99.44%	98.71%	99.44%	98.77%	na	98.40%	99.37%	98.30%	99.21%	99.44%	99.30%	99.44%	99.44%	na	98.63%
ENSG00000132017.11	97.19%	na	99.35%	96.48%	96.35%	na	96.32%	94.50%	97.19%	96.38%	na	96.32%	95.59%	94.85%	94.74%	95.90%	na	96.33%	96.37%	99.35%	na	99.35%	96.73%	na	97.10%	94.85%	94.55%	96.32%	96.33%	96.63%	96.62%	99.35%	na	96.35%
ENSG00000132259.13	94.13%	95.78%	92.33%	94.84%	90.42%	na	94.16%	95.61%	94.52%	93.31%	95.67%	90.42%	94.13%	89.24%	100.00%	100.00%	100.00%	95.61%	100.00%	90.42%	88.42%	100.00%	100.00%	93.36%	94.21%	94.19%	93.31%	90.42%	94.16%	92.47%	96.12%	95.67%	100.00%	90.44%
ENSG00000132286.12	95.45%	na	na	na	na	na	na	na	na	95.45%	95.90%	95.45%	na	95.45%	95.45%	100.00%	95.45%	95.45%	95.45%	na	na	na	na	95.92%	na	95.45%	95.45%	95.45%	95.45%	95.91%	na	na	na	95.93%
ENSG00000132563.17	98.45%	98.39%	99.30%	99.98%	99.36%	na	97.37%	97.85%	99.29%	99.98%	99.35%	95.82%	99.36%	99.30%	99.98%	97.08%	98.68%	98.29%	98.01%	99.41%	96.69%	99.98%	98.77%	98.02%	99.30%	98.60%	96.17%	99.98%	99.41%	95.69%	98.73%	97.79%	98.69%	99.98%
ENSG00000132591.12	99.90%	100.00%	99.90%	100.00%	99.23%	na	99.92%	99.95%	100.00%	100.00%	100.00%	99.94%	99.91%	99.91%	99.91%	100.00%	100.00%	99.40%	100.00%	100.00%	99.28%	99.90%	100.00%	100.00%	99.42%	100.00%	100.00%	100.00%	98.30%	100.00%	100.00%	97.51%	100.00%	97.88%
ENSG00000132603.15	na	100.00%	na	100.00%	96.44%	na	na	100.00%	100.00%	na	100.00%	100.00%	96.89%	100.00%	100.00%	100.00%	na	100.00%	98.84%	na	na	100.00%	100.00%	na	na	na	na	100.00%	96.75%	100.00%	92.64%	100.00%	100.00%	100.00%
ENSG00000132698.15	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%
ENSG00000132702.13	97.50%	98.46%	98.46%	98.63%	98.46%	93.88%	98.63%	98.68%	98.83%	98.63%	98.46%	98.46%	98.46%	98.63%	93.48%	98.62%	98.46%	98.63%	98.63%	93.89%	95.50%	98.63%	94.17%	98.63%	98.46%	98.62%	98.46%	98.46%	93.89%	98.12%	100.00%	98.46%	99.34%	98.46%
ENSG00000132773.12	99.07%	98.47%	99.09%	99.16%	99.25%	na	96.80%	99.27%	98.41%	99.07%	100.00%	97.85%	98.37%	97.05%	99.13%	98.12%	99.06%	100.00%	97.93%	99.20%	98.42%	98.14%	98.42%	97.05%	99.24%	100.00%	98.52%	98.00%	98.55%	100.00%	99.21%	99.07%	100.00%	97.95%
ENSG00000132855.5	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	91.54%	na	100.00%	93.68%	100.00%	93.66%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	100.00%	na	93.68%	100.00%	93.68%	100.00%	na	na
ENSG00000132879.14	91.92%	86.82%	95.00%	91.98%	88.79%	90.55%	92.23%	95.48%	91.43%	92.61%	94.57%	90.19%	90.65%	95.62%	94.01%	88.71%	90.77%	95.15%	86.80%	94.45%	96.50%	95.06%	86.58%	98.83%	91.05%	93.14%	93.22%	88.21%	95.76%	90.05%	93.60%	94.83%	99.35%	99.01%
ENSG00000133111.4	91.68%	91.53%	91.63%	89.80%	91.67%	100.00%	91.68%	91.67%	91.63%	91.66%	91.64%	91.66%	91.68%	91.65%	91.67%	91.63%	91.65%	91.65%	93.54%	91.67%	91.65%	100.00%	91.65%	100.00%	91.68%	91.67%	91.65%	91.68%	93.55%	91.67%	91.67%	91.67%	93.55%	91.65%
ENSG00000133574.10	97.94%	100.00%	99.12%	100.00%	100.00%	98.30%	98.31%	99.29%	100.00%	na	98.58%	98.31%	100.00%	98.31%	100.00%	97.94%	100.00%	98.62%	97.95%	100.00%	100.00%	98.62%	100.00%	97.90%	na	na	99.12%	na	100.00%	100.00%	na	100.00%	98.31%	98.31%
ENSG00000133636.11	100.00%	100.00%	na	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	na	na	na	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na
ENSG00000134107.5	na	100.00%	na	na	na	na	na	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na
ENSG00000134200.4	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000134323.13	na	100.00%	100.00%	100.00%	na	na	na	na	na	na	100.00%	100.00%	na	na	na	100.00%	100.00%	na	100.00%	na	na	100.00%	na	100.00%	na	100.00%	na	100.00%	na	na	na	na	na	na
ENSG00000134363.12	98.55%	98.43%	97.21%	96.41%	98.93%	na	96.28%	97.21%	97.86%	99.80%	97.01%	95.96%	98.82%	96.48%	97.69%	97.68%	99.80%	96.93%	95.93%	96.28%	98.63%	96.98%	97.03%	95.29%	97.71%	97.59%	96.58%	98.76%	97.53%	96.42%	98.68%	97.73%	98.84%	99.80%
ENSG00000135406.15	100.00%	93.09%	98.17%	98.17%	95.66%	96.54%	95.09%	97.17%	98.17%	100.00%	98.17%	98.40%	95.64%	96.80%	100.00%	94.32%	92.81%	90.91%	96.80%	95.74%	98.40%	100.00%	98.17%	93.85%	96.80%	100.00%	95.95%	97.17%	100.00%	100.00%	98.40%	95.64%	92.81%	98.57%
ENSG00000135409.11	95.31%	90.03%	91.24%	89.88%	95.05%	na	na	94.43%	na	93.83%	88.04%	91.25%	na	100.00%	100.00%	90.32%	na	100.00%	100.00%	100.00%	na	88.82%	95.10%	92.65%	93.57%	96.56%	100.00%	100.00%	93.28%	90.13%	100.00%	92.28%	na	100.00%
ENSG00000135441.8	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	95.00%	100.00%	97.46%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000135469.14	100.00%	100.00%	100.00%	96.23%	100.00%	na	na	100.00%	na	95.65%	96.24%	na	100.00%	na	100.00%	100.00%	na	100.00%	97.83%	100.00%	100.00%	na	97.36%	99.65%	na	100.00%	100.00%	100.00%	100.00%	na	98.16%	na	100.00%	95.76%
ENSG00000135482.7	100.00%	100.00%	na	100.00%	93.30%	na	100.00%	na	100.00%	93.25%	100.00%	100.00%	100.00%	na	93.31%	100.00%	93.31%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	na	93.31%	na	100.00%
ENSG00000135587.9	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	94.95%	94.93%	100.00%	100.00%	100.00%	100.00%	93.69%	100.00%	na	89.65%	93.69%	93.67%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	93.64%	100.00%	na	100.00%
ENSG00000135722.9	na	91.88%	89.27%	87.21%	90.37%	na	88.52%	90.50%	91.85%	91.85%	90.50%	na	91.82%	na	89.27%	na	91.85%	91.85%	89.27%	na	91.85%	89.29%	na	91.85%	88.52%	na	na	88.98%	na	89.02%	91.85%	88.25%	89.27%	88.52%
ENSG00000135940.7	na	92.65%	88.15%	100.00%	92.42%	na	92.43%	92.42%	86.20%	92.42%	100.00%	88.07%	100.00%	100.00%	na	100.00%	na	92.48%	100.00%	100.00%	88.08%	na	100.00%	na	na	na	na	na	90.22%	92.50%	92.42%	92.43%	na	na
